State,Year,Quarter,District_name,Insurance_count,Insurance_amount
Madhya Pradesh,2024,4,Singrauli District,1388.0,2396658.0
Madhya Pradesh,2024,4,Betul District,934.0,1707914.0
Madhya Pradesh,2024,4,Sidhi District,658.0,1011928.0
Madhya Pradesh,2024,4,Datia District,350.0,652125.0
Madhya Pradesh,2024,4,Dewas District,1461.0,2413920.0
Madhya Pradesh,2024,4,Sheopur District,197.0,289501.0
Madhya Pradesh,2024,4,Neemuch District,500.0,1000837.0
Madhya Pradesh,2024,4,Raisen District,874.0,1503574.0
Madhya Pradesh,2024,4,Khandwa District,624.0,1102171.0
Madhya Pradesh,2024,4,Mandsaur District,635.0,1032344.0
Madhya Pradesh,2024,4,Barwani District,487.0,574799.0
Madhya Pradesh,2024,4,Katni District,800.0,1151362.0
Madhya Pradesh,2024,4,Narmadapuram District,887.0,1674772.0
Madhya Pradesh,2024,4,Dindori District,300.0,440349.0
Madhya Pradesh,2024,4,Shivpuri District,579.0,1014955.0
Madhya Pradesh,2024,4,Gwalior District,3295.0,5826629.0
Madhya Pradesh,2024,4,Anuppur District,407.0,598915.0
Madhya Pradesh,2024,4,Agar Malwa District,241.0,350378.0
Madhya Pradesh,2024,4,Ashoknagar District,205.0,388084.0
Madhya Pradesh,2024,4,Sagar District,1367.0,2395068.0
Madhya Pradesh,2024,4,Niwari District,182.0,366586.0
Madhya Pradesh,2024,4,Rewa District,1410.0,2486511.0
Madhya Pradesh,2024,4,Shajapur District,444.0,603904.0
Madhya Pradesh,2024,4,Ujjain District,1912.0,2998654.0
Madhya Pradesh,2024,4,Bhind District,535.0,901994.0
Madhya Pradesh,2024,4,Tikamgarh District,278.0,442254.0
Madhya Pradesh,2024,4,Seoni District,700.0,1201671.0
Madhya Pradesh,2024,4,Harda District,303.0,640805.0
Madhya Pradesh,2024,4,Burhanpur District,272.0,444349.0
Madhya Pradesh,2024,4,Pandhurna District,221.0,346662.0
Madhya Pradesh,2024,4,Damoh District,364.0,586587.0
Madhya Pradesh,2024,4,Bhopal District,6824.0,13581645.0
Madhya Pradesh,2024,4,Jhabua District,515.0,501519.0
Madhya Pradesh,2024,4,Dhar District,1715.0,2324249.0
Madhya Pradesh,2024,4,Guna District,666.0,1007004.0
Madhya Pradesh,2024,4,Chhindwara District,1206.0,2301001.0
Madhya Pradesh,2024,4,Umaria District,278.0,443062.0
Madhya Pradesh,2024,4,Mandla District,455.0,700389.0
Madhya Pradesh,2024,4,Indore District,12551.0,20489191.0
Madhya Pradesh,2024,4,Shahdol District,657.0,1127025.0
Madhya Pradesh,2024,4,Ratlam District,912.0,1450757.0
Madhya Pradesh,2024,4,Panna District,314.0,492052.0
Madhya Pradesh,2024,4,Chhatarpur District,666.0,1178368.0
Maharashtra,2020,2,Jalgaon District,660.0,130587.0
Maharashtra,2020,2,Latur District,214.0,43226.0
Maharashtra,2020,2,Thane District,7559.0,1221018.0
Maharashtra,2020,2,Bhandara District,42.0,9409.0
Maharashtra,2020,2,Nandurbar District,90.0,19063.0
Maharashtra,2020,2,Chandrapur District,106.0,23845.0
Maharashtra,2020,2,Kolhapur District,394.0,81505.0
Maharashtra,2020,2,Solapur District,1152.0,212690.0
Maharashtra,2020,2,Mumbai District,1473.0,223485.0
Maharashtra,2020,2,Sindhudurg District,69.0,13628.0
Maharashtra,2020,2,Dhule District,220.0,43891.0
Maharashtra,2020,2,Wardha District,310.0,54715.0
Maharashtra,2020,2,Parbhani District,102.0,22615.0
Maharashtra,2020,2,Mumbai Suburban District,5780.0,884439.0
Maharashtra,2020,2,Hingoli District,53.0,12003.0
Maharashtra,2020,2,Ratnagiri District,114.0,25679.0
Maharashtra,2020,2,Nanded District,280.0,56282.0
Maharashtra,2020,2,Osmanabad District,189.0,39852.0
Maharashtra,2020,2,Nagpur District,985.0,185202.0
Maharashtra,2020,2,Buldhana District,214.0,46340.0
Maharashtra,2020,2,Nashik District,2519.0,459865.0
Maharashtra,2020,2,Akola District,188.0,37514.0
Maharashtra,2020,2,Yavatmal District,134.0,28263.0
Maharashtra,2020,2,Aurangabad District,2844.0,496194.0
Maharashtra,2020,2,Amravati District,406.0,80646.0
Maharashtra,2020,2,Washim District,52.0,10989.0
Maharashtra,2020,2,Sangli District,250.0,53169.0
Maharashtra,2020,2,Gadchiroli District,41.0,8479.0
Maharashtra,2020,2,Raigad District,1695.0,296865.0
Maharashtra,2020,2,Palghar District,1483.0,259634.0
Maharashtra,2020,2,Jalna District,258.0,52193.0
Maharashtra,2020,2,Gondia District,53.0,10197.0
Maharashtra,2020,2,Ahmednagar District,646.0,134515.0
Maharashtra,2020,2,Pune District,8699.0,1482628.0
Maharashtra,2020,2,Beed District,172.0,39594.0
Maharashtra,2020,2,Satara District,390.0,79498.0
Maharashtra,2020,3,Jalgaon District,1884.0,565866.0
Maharashtra,2020,3,Latur District,1026.0,290757.0
Maharashtra,2020,3,Thane District,6951.0,1718946.0
Maharashtra,2020,3,Bhandara District,225.0,74839.0
Maharashtra,2020,3,Nandurbar District,322.0,104800.0
Maharashtra,2020,3,Chandrapur District,485.0,150929.0
Maharashtra,2020,3,Kolhapur District,2171.0,652181.0
Maharashtra,2020,3,Solapur District,3034.0,785356.0
Maharashtra,2020,3,Mumbai District,1179.0,298346.0
Maharashtra,2020,3,Sindhudurg District,177.0,57241.0
Maharashtra,2020,3,Dhule District,859.0,278785.0
Maharashtra,2020,3,Wardha District,249.0,77347.0
Maharashtra,2020,3,Parbhani District,772.0,233765.0
Maharashtra,2020,3,Mumbai Suburban District,3674.0,902028.0
Maharashtra,2020,3,Hingoli District,273.0,75787.0
Maharashtra,2020,3,Ratnagiri District,361.0,124380.0
Maharashtra,2020,3,Nanded District,1349.0,398656.0
Maharashtra,2020,3,Osmanabad District,784.0,247052.0
Maharashtra,2020,3,Nagpur District,2721.0,792995.0
Maharashtra,2020,3,Buldhana District,821.0,231273.0
Maharashtra,2020,3,Nashik District,5564.0,1418697.0
Maharashtra,2020,3,Akola District,495.0,145429.0
Maharashtra,2020,3,Yavatmal District,482.0,143635.0
Maharashtra,2020,3,Aurangabad District,4125.0,982466.0
Maharashtra,2020,3,Amravati District,1228.0,365804.0
Maharashtra,2020,3,Washim District,288.0,81814.0
Maharashtra,2020,3,Sangli District,1256.0,418026.0
Maharashtra,2020,3,Gadchiroli District,125.0,37639.0
Maharashtra,2020,3,Raigad District,2368.0,617257.0
Maharashtra,2020,3,Palghar District,1654.0,447954.0
Maharashtra,2020,3,Jalna District,733.0,192245.0
Maharashtra,2020,3,Gondia District,218.0,69108.0
Maharashtra,2020,3,Ahmednagar District,3194.0,926591.0
Maharashtra,2020,3,Pune District,18176.0,4567561.0
Maharashtra,2020,3,Beed District,1029.0,310814.0
Maharashtra,2020,3,Satara District,1410.0,443787.0
Maharashtra,2020,4,Jalgaon District,1073.0,559354.0
Maharashtra,2020,4,Latur District,635.0,298377.0
Maharashtra,2020,4,Thane District,5939.0,4405413.0
Maharashtra,2020,4,Bhandara District,269.0,172609.0
Maharashtra,2020,4,Nandurbar District,223.0,161859.0
Maharashtra,2020,4,Chandrapur District,552.0,336821.0
Maharashtra,2020,4,Kolhapur District,994.0,517657.0
Maharashtra,2020,4,Solapur District,1313.0,596502.0
Maharashtra,2020,4,Mumbai District,1677.0,1248451.0
Maharashtra,2020,4,Sindhudurg District,184.0,168701.0
Maharashtra,2020,4,Dhule District,439.0,205770.0
Maharashtra,2020,4,Wardha District,191.0,118497.0
Maharashtra,2020,4,Parbhani District,415.0,179329.0
Maharashtra,2020,4,Mumbai Suburban District,4631.0,3301120.0
Maharashtra,2020,4,Hingoli District,203.0,75953.0
Maharashtra,2020,4,Ratnagiri District,254.0,213201.0
Maharashtra,2020,4,Nanded District,731.0,336213.0
Maharashtra,2020,4,Osmanabad District,414.0,238644.0
Maharashtra,2020,4,Nagpur District,1994.0,1280886.0
Maharashtra,2020,4,Buldhana District,558.0,229992.0
Maharashtra,2020,4,Nashik District,2903.0,1492155.0
Maharashtra,2020,4,Akola District,283.0,103257.0
Maharashtra,2020,4,Yavatmal District,413.0,210547.0
Maharashtra,2020,4,Aurangabad District,1877.0,739598.0
Maharashtra,2020,4,Amravati District,752.0,355638.0
Maharashtra,2020,4,Washim District,183.0,78454.0
Maharashtra,2020,4,Sangli District,633.0,377052.0
Maharashtra,2020,4,Gadchiroli District,174.0,108088.0
Maharashtra,2020,4,Raigad District,1547.0,1308133.0
Maharashtra,2020,4,Palghar District,1117.0,856150.0
Maharashtra,2020,4,Jalna District,483.0,174924.0
Maharashtra,2020,4,Gondia District,226.0,133613.0
Maharashtra,2020,4,Ahmednagar District,1824.0,875154.0
Maharashtra,2020,4,Pune District,8211.0,4862704.0
Maharashtra,2020,4,Beed District,683.0,298018.0
Maharashtra,2020,4,Satara District,800.0,494980.0
Maharashtra,2021,1,Jalgaon District,1377.0,723970.0
Maharashtra,2021,1,Latur District,747.0,289468.0
Maharashtra,2021,1,Thane District,6971.0,4869909.0
Maharashtra,2021,1,Bhandara District,288.0,181068.0
Maharashtra,2021,1,Nandurbar District,352.0,253739.0
Maharashtra,2021,1,Chandrapur District,589.0,427217.0
Maharashtra,2021,1,Kolhapur District,1223.0,609900.0
Maharashtra,2021,1,Solapur District,1472.0,734242.0
Maharashtra,2021,1,Mumbai District,2166.0,1596945.0
Maharashtra,2021,1,Sindhudurg District,191.0,162532.0
Maharashtra,2021,1,Dhule District,621.0,289138.0
Maharashtra,2021,1,Wardha District,287.0,155399.0
Maharashtra,2021,1,Parbhani District,500.0,199164.0
Maharashtra,2021,1,Mumbai Suburban District,5505.0,3893302.0
Maharashtra,2021,1,Hingoli District,223.0,91630.0
Maharashtra,2021,1,Ratnagiri District,317.0,263100.0
Maharashtra,2021,1,Nanded District,794.0,315124.0
Maharashtra,2021,1,Osmanabad District,393.0,170085.0
Maharashtra,2021,1,Nagpur District,3055.0,2060944.0
Maharashtra,2021,1,Buldhana District,784.0,379639.0
Maharashtra,2021,1,Nashik District,3381.0,1857949.0
Maharashtra,2021,1,Akola District,429.0,163961.0
Maharashtra,2021,1,Yavatmal District,562.0,259090.0
Maharashtra,2021,1,Aurangabad District,2514.0,903043.0
Maharashtra,2021,1,Amravati District,1094.0,530040.0
Maharashtra,2021,1,Washim District,225.0,93567.0
Maharashtra,2021,1,Sangli District,636.0,391726.0
Maharashtra,2021,1,Gadchiroli District,141.0,58885.0
Maharashtra,2021,1,Raigad District,1811.0,1375948.0
Maharashtra,2021,1,Palghar District,1446.0,1063515.0
Maharashtra,2021,1,Jalna District,674.0,288602.0
Maharashtra,2021,1,Gondia District,222.0,126901.0
Maharashtra,2021,1,Ahmednagar District,2121.0,833980.0
Maharashtra,2021,1,Pune District,10913.0,6482027.0
Maharashtra,2021,1,Beed District,832.0,405022.0
Maharashtra,2021,1,Satara District,936.0,636982.0
Maharashtra,2021,2,Jalgaon District,1585.0,986475.0
Maharashtra,2021,2,Latur District,1022.0,569472.0
Maharashtra,2021,2,Thane District,7446.0,5734857.0
Maharashtra,2021,2,Bhandara District,324.0,247736.0
Maharashtra,2021,2,Nandurbar District,410.0,221163.0
Maharashtra,2021,2,Chandrapur District,841.0,635709.0
Maharashtra,2021,2,Kolhapur District,1639.0,1046476.0
Maharashtra,2021,2,Solapur District,2417.0,1483185.0
Maharashtra,2021,2,Mumbai District,2001.0,1561381.0
Maharashtra,2021,2,Sindhudurg District,245.0,258089.0
Maharashtra,2021,2,Dhule District,788.0,510317.0
Maharashtra,2021,2,Wardha District,355.0,224636.0
Maharashtra,2021,2,Parbhani District,865.0,416117.0
Maharashtra,2021,2,Mumbai Suburban District,5293.0,3659655.0
Maharashtra,2021,2,Hingoli District,340.0,231624.0
Maharashtra,2021,2,Ratnagiri District,463.0,434817.0
Maharashtra,2021,2,Nanded District,1126.0,741452.0
Maharashtra,2021,2,Osmanabad District,583.0,405599.0
Maharashtra,2021,2,Nagpur District,3864.0,2683877.0
Maharashtra,2021,2,Buldhana District,969.0,523648.0
Maharashtra,2021,2,Nashik District,4607.0,2827696.0
Maharashtra,2021,2,Akola District,471.0,290035.0
Maharashtra,2021,2,Yavatmal District,644.0,428570.0
Maharashtra,2021,2,Aurangabad District,3162.0,1752774.0
Maharashtra,2021,2,Amravati District,1363.0,764259.0
Maharashtra,2021,2,Washim District,310.0,176345.0
Maharashtra,2021,2,Sangli District,962.0,652782.0
Maharashtra,2021,2,Gadchiroli District,227.0,168919.0
Maharashtra,2021,2,Raigad District,2219.0,1802764.0
Maharashtra,2021,2,Palghar District,2152.0,1598936.0
Maharashtra,2021,2,Jalna District,1024.0,522403.0
Maharashtra,2021,2,Gondia District,325.0,235931.0
Maharashtra,2021,2,Ahmednagar District,3355.0,2145197.0
Maharashtra,2021,2,Pune District,14949.0,9422249.0
Maharashtra,2021,2,Beed District,975.0,552450.0
Maharashtra,2021,2,Satara District,1060.0,845508.0
Maharashtra,2021,3,Jalgaon District,1196.0,864613.0
Maharashtra,2021,3,Latur District,649.0,405314.0
Maharashtra,2021,3,Thane District,7829.0,6194341.0
Maharashtra,2021,3,Bhandara District,290.0,294374.0
Maharashtra,2021,3,Nandurbar District,231.0,197492.0
Maharashtra,2021,3,Chandrapur District,569.0,475396.0
Maharashtra,2021,3,Kolhapur District,1254.0,846082.0
Maharashtra,2021,3,Solapur District,1287.0,1037793.0
Maharashtra,2021,3,Mumbai District,2116.0,1824585.0
Maharashtra,2021,3,Sindhudurg District,228.0,270341.0
Maharashtra,2021,3,Dhule District,484.0,340402.0
Maharashtra,2021,3,Wardha District,221.0,201396.0
Maharashtra,2021,3,Parbhani District,463.0,219056.0
Maharashtra,2021,3,Mumbai Suburban District,5520.0,4552921.0
Maharashtra,2021,3,Hingoli District,150.0,96533.0
Maharashtra,2021,3,Ratnagiri District,375.0,420463.0
Maharashtra,2021,3,Nanded District,724.0,487054.0
Maharashtra,2021,3,Osmanabad District,343.0,269790.0
Maharashtra,2021,3,Nagpur District,2795.0,2376913.0
Maharashtra,2021,3,Buldhana District,767.0,395363.0
Maharashtra,2021,3,Nashik District,2807.0,2230871.0
Maharashtra,2021,3,Akola District,288.0,174931.0
Maharashtra,2021,3,Yavatmal District,433.0,350814.0
Maharashtra,2021,3,Aurangabad District,2212.0,1245983.0
Maharashtra,2021,3,Amravati District,693.0,536914.0
Maharashtra,2021,3,Washim District,169.0,94411.0
Maharashtra,2021,3,Sangli District,736.0,587672.0
Maharashtra,2021,3,Gadchiroli District,155.0,146470.0
Maharashtra,2021,3,Raigad District,1768.0,1718085.0
Maharashtra,2021,3,Palghar District,1709.0,1457172.0
Maharashtra,2021,3,Jalna District,400.0,166177.0
Maharashtra,2021,3,Gondia District,310.0,319064.0
Maharashtra,2021,3,Ahmednagar District,1509.0,1140977.0
Maharashtra,2021,3,Pune District,9943.0,8127896.0
Maharashtra,2021,3,Beed District,646.0,430082.0
Maharashtra,2021,3,Satara District,999.0,815566.0
Maharashtra,2021,4,Jalgaon District,1560.0,1940692.0
Maharashtra,2021,4,Latur District,1016.0,1160431.0
Maharashtra,2021,4,Thane District,13362.0,13856390.0
Maharashtra,2021,4,Bhandara District,469.0,620119.0
Maharashtra,2021,4,Nandurbar District,322.0,460722.0
Maharashtra,2021,4,Chandrapur District,957.0,1276669.0
Maharashtra,2021,4,Kolhapur District,1807.0,2371006.0
Maharashtra,2021,4,Solapur District,2839.0,3265540.0
Maharashtra,2021,4,Mumbai District,3563.0,3541155.0
Maharashtra,2021,4,Sindhudurg District,434.0,663720.0
Maharashtra,2021,4,Dhule District,576.0,708668.0
Maharashtra,2021,4,Wardha District,391.0,586904.0
Maharashtra,2021,4,Parbhani District,497.0,444446.0
Maharashtra,2021,4,Mumbai Suburban District,9319.0,9168680.0
Maharashtra,2021,4,Hingoli District,202.0,202315.0
Maharashtra,2021,4,Ratnagiri District,560.0,835222.0
Maharashtra,2021,4,Nanded District,995.0,977696.0
Maharashtra,2021,4,Osmanabad District,507.0,636346.0
Maharashtra,2021,4,Nagpur District,4924.0,5775357.0
Maharashtra,2021,4,Buldhana District,846.0,809103.0
Maharashtra,2021,4,Nashik District,3996.0,4883186.0
Maharashtra,2021,4,Akola District,510.0,608474.0
Maharashtra,2021,4,Yavatmal District,630.0,735141.0
Maharashtra,2021,4,Aurangabad District,2580.0,2341427.0
Maharashtra,2021,4,Amravati District,1046.0,1501848.0
Maharashtra,2021,4,Washim District,204.0,241233.0
Maharashtra,2021,4,Sangli District,1065.0,1557560.0
Maharashtra,2021,4,Gadchiroli District,258.0,366226.0
Maharashtra,2021,4,Raigad District,2900.0,3785506.0
Maharashtra,2021,4,Palghar District,2927.0,3095452.0
Maharashtra,2021,4,Jalna District,548.0,511876.0
Maharashtra,2021,4,Gondia District,402.0,563953.0
Maharashtra,2021,4,Ahmednagar District,1943.0,2129337.0
Maharashtra,2021,4,Pune District,16039.0,18693479.0
Maharashtra,2021,4,Beed District,822.0,1012325.0
Maharashtra,2021,4,Satara District,1407.0,1934023.0
Maharashtra,2022,1,Jalgaon District,1410.0,2149096.0
Maharashtra,2022,1,Latur District,1061.0,1538194.0
Maharashtra,2022,1,Thane District,14272.0,16536659.0
Maharashtra,2022,1,Bhandara District,359.0,650491.0
Maharashtra,2022,1,Nandurbar District,305.0,546933.0
Maharashtra,2022,1,Chandrapur District,1125.0,1796858.0
Maharashtra,2022,1,Kolhapur District,1815.0,3158332.0
Maharashtra,2022,1,Solapur District,4282.0,5201915.0
Maharashtra,2022,1,Mumbai District,4159.0,4477237.0
Maharashtra,2022,1,Sindhudurg District,447.0,780313.0
Maharashtra,2022,1,Dhule District,525.0,940795.0
Maharashtra,2022,1,Wardha District,440.0,708586.0
Maharashtra,2022,1,Parbhani District,375.0,458862.0
Maharashtra,2022,1,Mumbai Suburban District,10457.0,11756037.0
Maharashtra,2022,1,Hingoli District,217.0,313405.0
Maharashtra,2022,1,Ratnagiri District,821.0,1224460.0
Maharashtra,2022,1,Nanded District,880.0,1194883.0
Maharashtra,2022,1,Osmanabad District,437.0,768384.0
Maharashtra,2022,1,Nagpur District,6568.0,8328077.0
Maharashtra,2022,1,Buldhana District,548.0,917050.0
Maharashtra,2022,1,Nashik District,3412.0,5438097.0
Maharashtra,2022,1,Akola District,401.0,618148.0
Maharashtra,2022,1,Yavatmal District,583.0,874592.0
Maharashtra,2022,1,Aurangabad District,1905.0,2477811.0
Maharashtra,2022,1,Amravati District,1089.0,1731512.0
Maharashtra,2022,1,Washim District,163.0,214935.0
Maharashtra,2022,1,Sangli District,922.0,1798327.0
Maharashtra,2022,1,Gadchiroli District,243.0,433354.0
Maharashtra,2022,1,Raigad District,3236.0,4805540.0
Maharashtra,2022,1,Palghar District,3179.0,4035103.0
Maharashtra,2022,1,Jalna District,427.0,584157.0
Maharashtra,2022,1,Gondia District,375.0,752465.0
Maharashtra,2022,1,Ahmednagar District,1498.0,2370143.0
Maharashtra,2022,1,Pune District,17790.0,24312875.0
Maharashtra,2022,1,Beed District,744.0,973322.0
Maharashtra,2022,1,Satara District,1545.0,2544980.0
Maharashtra,2022,2,Jalgaon District,1270.0,1784469.0
Maharashtra,2022,2,Latur District,875.0,1180019.0
Maharashtra,2022,2,Thane District,12306.0,14514282.0
Maharashtra,2022,2,Bhandara District,310.0,503043.0
Maharashtra,2022,2,Nandurbar District,310.0,620354.0
Maharashtra,2022,2,Chandrapur District,912.0,1421979.0
Maharashtra,2022,2,Kolhapur District,1714.0,2813708.0
Maharashtra,2022,2,Solapur District,1996.0,2751216.0
Maharashtra,2022,2,Mumbai District,3914.0,4071523.0
Maharashtra,2022,2,Sindhudurg District,433.0,889395.0
Maharashtra,2022,2,Dhule District,540.0,809964.0
Maharashtra,2022,2,Wardha District,366.0,569495.0
Maharashtra,2022,2,Parbhani District,324.0,367858.0
Maharashtra,2022,2,Mumbai Suburban District,9944.0,10743651.0
Maharashtra,2022,2,Hingoli District,173.0,221227.0
Maharashtra,2022,2,Ratnagiri District,644.0,1003623.0
Maharashtra,2022,2,Nanded District,781.0,983825.0
Maharashtra,2022,2,Osmanabad District,375.0,597547.0
Maharashtra,2022,2,Nagpur District,5933.0,7435720.0
Maharashtra,2022,2,Buldhana District,572.0,794419.0
Maharashtra,2022,2,Nashik District,3745.0,5525097.0
Maharashtra,2022,2,Akola District,383.0,557549.0
Maharashtra,2022,2,Yavatmal District,457.0,708513.0
Maharashtra,2022,2,Aurangabad District,1695.0,2140266.0
Maharashtra,2022,2,Amravati District,1091.0,1483074.0
Maharashtra,2022,2,Washim District,189.0,325669.0
Maharashtra,2022,2,Sangli District,961.0,1712238.0
Maharashtra,2022,2,Gadchiroli District,208.0,367660.0
Maharashtra,2022,2,Raigad District,2914.0,4274798.0
Maharashtra,2022,2,Palghar District,2860.0,3354545.0
Maharashtra,2022,2,Jalna District,391.0,474300.0
Maharashtra,2022,2,Gondia District,322.0,516395.0
Maharashtra,2022,2,Ahmednagar District,1450.0,2250896.0
Maharashtra,2022,2,Pune District,18712.0,24072589.0
Maharashtra,2022,2,Beed District,613.0,796168.0
Maharashtra,2022,2,Satara District,1252.0,1966860.0
Maharashtra,2022,3,Jalgaon District,1406.0,2095347.0
Maharashtra,2022,3,Latur District,1213.0,1560802.0
Maharashtra,2022,3,Thane District,13402.0,15693837.0
Maharashtra,2022,3,Bhandara District,512.0,774688.0
Maharashtra,2022,3,Nandurbar District,278.0,560241.0
Maharashtra,2022,3,Chandrapur District,1061.0,1571507.0
Maharashtra,2022,3,Kolhapur District,1686.0,2611811.0
Maharashtra,2022,3,Solapur District,2464.0,3354047.0
Maharashtra,2022,3,Mumbai District,4339.0,4534700.0
Maharashtra,2022,3,Sindhudurg District,440.0,698895.0
Maharashtra,2022,3,Dhule District,610.0,843391.0
Maharashtra,2022,3,Wardha District,430.0,631335.0
Maharashtra,2022,3,Parbhani District,370.0,428203.0
Maharashtra,2022,3,Mumbai Suburban District,11136.0,11840245.0
