State,Pincode,Year,Quarter,Insurance_count,Insurance_amount
Madhya Pradesh,452020,2023,2,364,588199.0
Madhya Pradesh,482001,2023,2,361,624527.0
Madhya Pradesh,456010,2023,2,353,621218.0
Madhya Pradesh,452010,2023,3,841,1113092.0
Madhya Pradesh,452001,2023,3,545,803408.0
Madhya Pradesh,452016,2023,3,518,910816.0
Madhya Pradesh,482002,2023,3,465,686659.0
Madhya Pradesh,452009,2023,3,416,558559.0
Madhya Pradesh,455001,2023,3,409,740804.0
Madhya Pradesh,482001,2023,3,398,788853.0
Madhya Pradesh,452020,2023,3,366,609499.0
Madhya Pradesh,452003,2023,3,339,495223.0
Madhya Pradesh,474005,2023,3,337,485795.0
Madhya Pradesh,452010,2023,4,1090,1854529.0
Madhya Pradesh,452016,2023,4,776,1486383.0
Madhya Pradesh,452001,2023,4,770,1173331.0
Madhya Pradesh,482002,2023,4,634,1085058.0
Madhya Pradesh,452009,2023,4,634,1036598.0
Madhya Pradesh,455001,2023,4,607,1147117.0
Madhya Pradesh,452003,2023,4,579,772432.0
Madhya Pradesh,482001,2023,4,484,890762.0
Madhya Pradesh,456010,2023,4,471,822271.0
Madhya Pradesh,452020,2023,4,442,732877.0
Madhya Pradesh,452010,2024,1,1051,1765762.0
Madhya Pradesh,452001,2024,1,765,1223173.0
Madhya Pradesh,452016,2024,1,762,1507073.0
Madhya Pradesh,455001,2024,1,681,1177698.0
Madhya Pradesh,482002,2024,1,629,994409.0
Madhya Pradesh,474001,2024,1,627,1050205.0
Madhya Pradesh,452009,2024,1,622,977798.0
Madhya Pradesh,482001,2024,1,586,1002226.0
Madhya Pradesh,452003,2024,1,585,791184.0
Madhya Pradesh,452020,2024,1,493,787801.0
Madhya Pradesh,452010,2024,2,908,1675496.0
Madhya Pradesh,452016,2024,2,740,1546722.0
Madhya Pradesh,452001,2024,2,713,1139489.0
Madhya Pradesh,452009,2024,2,585,986895.0
Madhya Pradesh,455001,2024,2,555,1156759.0
Madhya Pradesh,482002,2024,2,521,1075055.0
Madhya Pradesh,452020,2024,2,479,888149.0
Madhya Pradesh,462022,2024,2,476,957931.0
Madhya Pradesh,482001,2024,2,462,909588.0
Madhya Pradesh,452003,2024,2,442,591557.0
Madhya Pradesh,452001,2024,3,1801,3028209.0
Madhya Pradesh,452010,2024,3,980,1726929.0
Madhya Pradesh,452016,2024,3,930,1884758.0
Madhya Pradesh,474001,2024,3,622,1049284.0
Madhya Pradesh,482002,2024,3,617,1166993.0
Madhya Pradesh,455001,2024,3,606,1174795.0
Madhya Pradesh,452006,2024,3,586,840673.0
Madhya Pradesh,482001,2024,3,528,1044724.0
Madhya Pradesh,462001,2024,3,520,1027218.0
Madhya Pradesh,486001,2024,3,517,894726.0
Madhya Pradesh,452001,2024,4,2301,3507377.0
Madhya Pradesh,452010,2024,4,1394,2386628.0
Madhya Pradesh,452016,2024,4,1202,2377995.0
Madhya Pradesh,455001,2024,4,961,1567609.0
Madhya Pradesh,482002,2024,4,749,1212291.0
Madhya Pradesh,452006,2024,4,722,1043398.0
Madhya Pradesh,474001,2024,4,722,1334621.0
Madhya Pradesh,486001,2024,4,679,1225860.0
Madhya Pradesh,452011,2024,4,640,919763.0
Madhya Pradesh,452007,2024,4,639,912956.0
Maharashtra,421201,2020,2,668,104388.0
Maharashtra,431003,2020,2,651,107122.0
Maharashtra,421302,2020,2,630,106761.0
Maharashtra,410206,2020,2,609,101245.0
Maharashtra,421301,2020,2,540,87485.0
Maharashtra,411014,2020,2,472,74448.0
Maharashtra,411046,2020,2,469,76010.0
Maharashtra,411041,2020,2,432,69808.0
Maharashtra,411057,2020,2,428,69012.0
Maharashtra,431005,2020,2,415,67472.0
Maharashtra,410501,2020,3,1067,278535.0
Maharashtra,431003,2020,3,926,209817.0
Maharashtra,411033,2020,3,852,196069.0
Maharashtra,411014,2020,3,812,203782.0
Maharashtra,411046,2020,3,786,187773.0
Maharashtra,411041,2020,3,766,180197.0
Maharashtra,412105,2020,3,762,200935.0
Maharashtra,422009,2020,3,644,158475.0
Maharashtra,421201,2020,3,637,150597.0
Maharashtra,410206,2020,3,616,155290.0
Maharashtra,421302,2020,4,609,459248.0
Maharashtra,421201,2020,4,465,347630.0
Maharashtra,410501,2020,4,452,192757.0
Maharashtra,410206,2020,4,446,383299.0
Maharashtra,411033,2020,4,444,272672.0
Maharashtra,422009,2020,4,408,229965.0
Maharashtra,421301,2020,4,396,265869.0
Maharashtra,400072,2020,4,317,193552.0
Maharashtra,431003,2020,4,314,118228.0
Maharashtra,411046,2020,4,298,219978.0
Maharashtra,421302,2021,1,802,538000.0
Maharashtra,410501,2021,1,649,265413.0
Maharashtra,411033,2021,1,515,304108.0
Maharashtra,421201,2021,1,501,329307.0
Maharashtra,410206,2021,1,499,407630.0
Maharashtra,421301,2021,1,478,362678.0
Maharashtra,431003,2021,1,466,135948.0
Maharashtra,411014,2021,1,426,223350.0
Maharashtra,422009,2021,1,371,216352.0
Maharashtra,411046,2021,1,370,174139.0
Maharashtra,410501,2021,2,948,578550.0
Maharashtra,421302,2021,2,783,586297.0
Maharashtra,411033,2021,2,722,405598.0
Maharashtra,412105,2021,2,713,452166.0
Maharashtra,410206,2021,2,654,468786.0
Maharashtra,431003,2021,2,617,329319.0
Maharashtra,421201,2021,2,597,407263.0
Maharashtra,411041,2021,2,594,281598.0
Maharashtra,411046,2021,2,586,390756.0
Maharashtra,421301,2021,2,511,391589.0
Maharashtra,421301,2021,3,1176,670772.0
Maharashtra,421302,2021,3,1001,736789.0
Maharashtra,410501,2021,3,561,304516.0
Maharashtra,410206,2021,3,487,415689.0
Maharashtra,421201,2021,3,478,446433.0
Maharashtra,411033,2021,3,474,362568.0
Maharashtra,431001,2021,3,451,249513.0
Maharashtra,411046,2021,3,422,291023.0
Maharashtra,401208,2021,3,406,346804.0
Maharashtra,412105,2021,3,405,333389.0
Maharashtra,421301,2021,4,1473,1157196.0
Maharashtra,421302,2021,4,1471,1338786.0
Maharashtra,411033,2021,4,847,970344.0
Maharashtra,421201,2021,4,834,838561.0
Maharashtra,410206,2021,4,834,1001187.0
Maharashtra,401208,2021,4,746,695026.0
Maharashtra,410501,2021,4,733,630994.0
Maharashtra,411014,2021,4,713,824373.0
Maharashtra,411057,2021,4,654,768442.0
Maharashtra,411046,2021,4,634,802119.0
Maharashtra,421302,2022,1,1673,1688051.0
Maharashtra,421301,2022,1,1149,1308996.0
Maharashtra,411033,2022,1,1052,1435905.0
Maharashtra,413002,2022,1,1031,1149715.0
Maharashtra,421201,2022,1,1026,1069715.0
Maharashtra,410206,2022,1,959,1269943.0
Maharashtra,411057,2022,1,875,1122811.0
Maharashtra,410501,2022,1,838,966205.0
Maharashtra,411014,2022,1,766,975979.0
Maharashtra,412105,2022,1,731,889422.0
Maharashtra,421302,2022,2,1191,1281753.0
Maharashtra,411057,2022,2,1059,1326202.0
Maharashtra,411014,2022,2,986,1301528.0
Maharashtra,411033,2022,2,973,1129927.0
Maharashtra,421201,2022,2,899,1050391.0
Maharashtra,421301,2022,2,843,1082820.0
Maharashtra,412105,2022,2,800,970827.0
Maharashtra,410206,2022,2,779,1042926.0
Maharashtra,410501,2022,2,665,804304.0
Maharashtra,401208,2022,2,655,711523.0
Maharashtra,411057,2022,3,1327,1617600.0
Maharashtra,421302,2022,3,1316,1390663.0
Maharashtra,411014,2022,3,1037,1406461.0
Maharashtra,411033,2022,3,1016,1187091.0
Maharashtra,421301,2022,3,955,1063117.0
Maharashtra,410206,2022,3,920,1117204.0
Maharashtra,410501,2022,3,849,857434.0
Maharashtra,421201,2022,3,840,957396.0
Maharashtra,412105,2022,3,802,973297.0
Maharashtra,401208,2022,3,754,826654.0
Maharashtra,421302,2022,4,2085,2245940.0
Maharashtra,411057,2022,4,1899,2503539.0
Maharashtra,411033,2022,4,1465,1948300.0
Maharashtra,410206,2022,4,1396,1875505.0
Maharashtra,421301,2022,4,1362,1650860.0
Maharashtra,421201,2022,4,1328,1563962.0
Maharashtra,410501,2022,4,1306,1273296.0
Maharashtra,411014,2022,4,1245,1836630.0
Maharashtra,401208,2022,4,1109,1294526.0
Maharashtra,412105,2022,4,1002,1479528.0
Maharashtra,411057,2023,1,1914,2708878.0
Maharashtra,421302,2023,1,1756,1982201.0
Maharashtra,410206,2023,1,1421,2021889.0
Maharashtra,411033,2023,1,1324,1882866.0
Maharashtra,421201,2023,1,1283,1536250.0
Maharashtra,421301,2023,1,1261,1419597.0
Maharashtra,411014,2023,1,1154,1728681.0
Maharashtra,410501,2023,1,1052,1220619.0
Maharashtra,413002,2023,1,949,1057566.0
Maharashtra,412105,2023,1,947,1413231.0
Maharashtra,411057,2023,2,1944,2581267.0
Maharashtra,411014,2023,2,1667,2260529.0
Maharashtra,421302,2023,2,1426,1878446.0
Maharashtra,411033,2023,2,1373,1830790.0
Maharashtra,410206,2023,2,1196,1712530.0
Maharashtra,421301,2023,2,995,1244964.0
Maharashtra,421201,2023,2,961,1146866.0
Maharashtra,410501,2023,2,944,1139942.0
Maharashtra,412105,2023,2,934,1354194.0
Maharashtra,411028,2023,2,885,1479108.0
Maharashtra,411057,2023,3,2098,2821693.0
Maharashtra,411014,2023,3,1435,1820440.0
Maharashtra,421302,2023,3,1334,1424893.0
Maharashtra,411033,2023,3,1273,1580213.0
Maharashtra,410206,2023,3,1151,1553050.0
Maharashtra,410501,2023,3,989,1195129.0
Maharashtra,412105,2023,3,939,1400642.0
Maharashtra,421301,2023,3,925,1149583.0
Maharashtra,401208,2023,3,898,1030798.0
Maharashtra,421201,2023,3,880,964009.0
Maharashtra,411057,2023,4,2574,4010497.0
Maharashtra,421302,2023,4,1992,2396959.0
Maharashtra,411033,2023,4,1635,2582879.0
Maharashtra,410206,2023,4,1523,2335436.0
Maharashtra,411014,2023,4,1435,2325924.0
Maharashtra,421201,2023,4,1435,1800835.0
Maharashtra,421301,2023,4,1412,1934379.0
Maharashtra,410501,2023,4,1221,1436052.0
Maharashtra,401208,2023,4,1062,1326638.0
Maharashtra,400072,2023,4,1021,1156261.0
Maharashtra,411057,2024,1,2366,3619740.0
Maharashtra,421302,2024,1,1926,2219144.0
Maharashtra,411033,2024,1,1748,2676682.0
Maharashtra,410206,2024,1,1642,2789761.0
Maharashtra,410501,2024,1,1474,1672188.0
Maharashtra,413002,2024,1,1465,1750096.0
Maharashtra,411014,2024,1,1361,2122478.0
Maharashtra,421201,2024,1,1282,1721708.0
Maharashtra,421301,2024,1,1267,1635718.0
Maharashtra,401208,2024,1,1200,1360932.0
Maharashtra,411057,2024,2,2103,3395840.0
Maharashtra,421302,2024,2,1350,1874482.0
Maharashtra,411033,2024,2,1346,2310327.0
Maharashtra,411014,2024,2,1321,2340015.0
Maharashtra,410206,2024,2,1245,2314637.0
Maharashtra,410501,2024,2,1129,1394820.0
Maharashtra,401208,2024,2,1084,1408744.0
Maharashtra,421301,2024,2,1001,1423247.0
Maharashtra,421201,2024,2,1000,1336627.0
Maharashtra,412105,2024,2,968,1835555.0
Maharashtra,411057,2024,3,2209,3899516.0
Maharashtra,411033,2024,3,1500,2325813.0
Maharashtra,421302,2024,3,1347,1846386.0
Maharashtra,410206,2024,3,1274,2276353.0
Maharashtra,411014,2024,3,1216,2297301.0
Maharashtra,401208,2024,3,1093,1323964.0
Maharashtra,410501,2024,3,1044,1454573.0
Maharashtra,412105,2024,3,864,1580941.0
Maharashtra,413002,2024,3,826,1097610.0
Maharashtra,400701,2024,3,814,1197605.0
Maharashtra,411057,2024,4,2775,4649485.0
Maharashtra,421302,2024,4,2204,2563723.0
Maharashtra,411033,2024,4,2017,3378682.0
Maharashtra,410206,2024,4,1852,2865016.0
Maharashtra,410501,2024,4,1647,1900840.0
Maharashtra,411014,2024,4,1536,2694545.0
Maharashtra,401208,2024,4,1311,1623101.0
Maharashtra,400701,2024,4,1216,1576605.0
Maharashtra,412105,2024,4,1164,1992779.0
Maharashtra,421306,2024,4,1160,1378193.0
Manipur,795008,2020,2,8,1155.0
Manipur,795004,2020,2,7,1288.0
Manipur,795006,2020,2,5,1541.0
Manipur,795003,2020,2,4,847.0
Manipur,795001,2020,2,3,595.0
Manipur,795142,2020,2,3,688.0
Manipur,795138,2020,2,3,767.0
Manipur,795130,2020,2,3,595.0
Manipur,795103,2020,2,3,760.0
Manipur,795009,2020,2,2,457.0
Manipur,795004,2020,3,18,8497.0
Manipur,795010,2020,3,15,6491.0
Manipur,795140,2020,3,13,4422.0
Manipur,795103,2020,3,11,3535.0
Manipur,795133,2020,3,7,1815.0
Manipur,795001,2020,3,6,2005.0
Manipur,795116,2020,3,5,1671.0
Manipur,795134,2020,3,4,1737.0
Manipur,795126,2020,3,3,1579.0
Manipur,795005,2020,3,3,595.0
Manipur,795004,2020,4,13,6853.0
Manipur,795001,2020,4,12,11511.0
Manipur,795138,2020,4,7,4101.0
Manipur,795103,2020,4,7,1801.0
Manipur,795158,2020,4,5,1157.0
Manipur,795148,2020,4,5,424.0
Manipur,795010,2020,4,4,596.0
Manipur,795129,2020,4,4,3507.0
Manipur,795149,2020,4,3,431.0
Manipur,795128,2020,4,3,3554.0
Manipur,795004,2021,1,15,4441.0
Manipur,795001,2021,1,13,6007.0
Manipur,795130,2021,1,10,849.0
Manipur,795002,2021,1,6,5787.0
Manipur,795128,2021,1,6,3433.0
Manipur,795126,2021,1,6,1448.0
Manipur,795151,2021,1,5,2184.0
Manipur,795148,2021,1,5,307.0
Manipur,795009,2021,1,5,799.0
Manipur,795140,2021,1,4,1401.0
Manipur,795004,2021,2,22,18379.0
Manipur,795001,2021,2,9,3352.0
Manipur,795002,2021,2,9,5061.0
Manipur,795142,2021,2,6,1544.0
Manipur,795008,2021,2,6,12030.0
Manipur,795130,2021,2,5,1107.0
Manipur,795010,2021,2,5,7487.0
Manipur,795133,2021,2,4,1278.0
Manipur,795135,2021,2,4,2325.0
Manipur,795148,2021,2,4,1061.0
Manipur,795004,2021,3,16,20732.0
Manipur,795001,2021,3,8,8263.0
Manipur,795010,2021,3,8,3989.0
Manipur,795129,2021,3,7,3722.0
Manipur,795002,2021,3,7,7701.0
Manipur,795138,2021,3,5,7486.0
Manipur,795131,2021,3,4,19083.0
Manipur,795145,2021,3,4,1660.0
Manipur,795102,2021,3,4,9774.0
Manipur,795008,2021,3,3,1229.0
Manipur,795004,2021,4,19,28763.0
Manipur,795001,2021,4,10,19309.0
Manipur,795138,2021,4,8,18969.0
Manipur,795010,2021,4,8,9628.0
Manipur,795103,2021,4,7,1117.0
Manipur,795133,2021,4,7,5661.0
Manipur,795142,2021,4,6,4996.0
Manipur,795105,2021,4,6,17035.0
Manipur,795116,2021,4,5,19606.0
Manipur,795008,2021,4,5,9162.0
Manipur,795004,2022,1,22,68365.0
Manipur,795002,2022,1,10,23016.0
Manipur,795142,2022,1,8,21796.0
Manipur,795138,2022,1,8,23348.0
Manipur,795128,2022,1,7,29569.0
Manipur,795130,2022,1,7,50970.0
Manipur,795103,2022,1,6,10337.0
Manipur,795158,2022,1,6,23366.0
Manipur,795133,2022,1,6,2863.0
Manipur,795006,2022,1,5,14019.0
Manipur,795004,2022,2,50,124541.0
Manipur,795001,2022,2,25,70143.0
Manipur,795002,2022,2,14,14140.0
Manipur,795128,2022,2,10,27650.0
Manipur,795129,2022,2,9,19243.0
Manipur,795135,2022,2,9,17426.0
Manipur,795149,2022,2,8,20419.0
Manipur,795138,2022,2,8,20712.0
Manipur,795008,2022,2,7,29878.0
Manipur,795006,2022,2,6,23112.0
Manipur,795004,2022,3,22,25653.0
Manipur,795001,2022,3,15,45639.0
Manipur,795002,2022,3,15,44644.0
Manipur,795116,2022,3,8,21204.0
Manipur,795136,2022,3,8,3355.0
Manipur,795138,2022,3,6,15416.0
Manipur,795133,2022,3,6,14166.0
Manipur,795127,2022,3,6,12568.0
Manipur,795129,2022,3,6,18971.0
Manipur,795130,2022,3,6,17076.0
Manipur,795004,2022,4,28,82038.0
Manipur,795001,2022,4,16,22732.0
Manipur,795138,2022,4,13,17893.0
Manipur,795002,2022,4,11,26316.0
Manipur,795128,2022,4,11,19980.0
Manipur,795116,2022,4,10,32186.0
Manipur,795158,2022,4,10,34521.0
Manipur,795132,2022,4,10,17578.0
Manipur,795113,2022,4,10,14090.0
Manipur,795006,2022,4,9,6400.0
Manipur,795004,2023,1,34,121312.0
Manipur,795002,2023,1,16,24436.0
Manipur,795006,2023,1,16,38242.0
Manipur,795001,2023,1,12,32952.0
Manipur,795128,2023,1,9,31237.0
Manipur,795003,2023,1,8,14363.0
Manipur,795133,2023,1,7,19860.0
Manipur,795010,2023,1,6,12714.0
Manipur,795138,2023,1,6,14420.0
Manipur,795149,2023,1,6,15118.0
Manipur,795004,2023,2,22,49004.0
Manipur,795002,2023,2,11,29290.0
Manipur,795103,2023,2,8,24668.0
Manipur,795107,2023,2,7,8711.0
Manipur,795001,2023,2,7,20009.0
Manipur,795130,2023,2,5,13006.0
Manipur,795011,2023,2,4,10571.0
Manipur,795010,2023,2,4,11069.0
Manipur,795133,2023,2,4,17678.0
Manipur,795140,2023,2,4,4543.0
Manipur,795004,2023,3,25,24469.0
Manipur,795001,2023,3,6,10824.0
Manipur,795008,2023,3,4,33163.0
Manipur,795006,2023,3,4,8758.0
Manipur,795002,2023,3,3,7782.0
Manipur,795116,2023,3,3,12931.0
Manipur,795107,2023,3,3,3626.0
Manipur,795159,2023,3,2,9912.0
Manipur,795113,2023,3,2,3745.0
Manipur,795148,2023,3,2,3834.0
Manipur,795004,2023,4,50,70452.0
Manipur,795002,2023,4,28,37847.0
Manipur,795001,2023,4,25,44031.0
Manipur,795116,2023,4,16,32180.0
Manipur,795129,2023,4,10,26311.0
Manipur,795133,2023,4,9,22618.0
Manipur,795107,2023,4,7,23827.0
Manipur,795003,2023,4,6,8450.0
Manipur,795130,2023,4,6,30020.0
Manipur,795113,2023,4,6,13222.0
Manipur,795004,2024,1,63,149176.0
Manipur,795001,2024,1,25,34767.0
Manipur,795002,2024,1,20,35552.0
Manipur,795116,2024,1,17,43972.0
Manipur,795148,2024,1,17,6832.0
Manipur,795134,2024,1,13,32417.0
Manipur,795138,2024,1,13,10461.0
Manipur,795107,2024,1,13,19738.0
Manipur,795133,2024,1,13,11587.0
Manipur,795129,2024,1,12,16777.0
Manipur,795004,2024,2,64,109022.0
Manipur,795002,2024,2,23,40295.0
Manipur,795001,2024,2,20,33892.0
Manipur,795138,2024,2,14,18244.0
Manipur,795129,2024,2,14,34487.0
Manipur,795133,2024,2,13,7192.0
Manipur,795128,2024,2,12,22569.0
Manipur,795116,2024,2,9,12857.0
Manipur,795149,2024,2,9,12730.0
Manipur,795103,2024,2,8,7223.0
Manipur,795001,2024,3,38,75194.0
Manipur,795004,2024,3,26,47217.0
Manipur,795002,2024,3,19,52824.0
Manipur,795128,2024,3,16,21355.0
Manipur,795148,2024,3,11,11308.0
Manipur,795138,2024,3,11,29860.0
Manipur,795133,2024,3,11,14504.0
Manipur,795146,2024,3,10,20403.0
Manipur,795005,2024,3,9,16869.0
Manipur,795116,2024,3,9,26505.0
Manipur,795004,2024,4,40,76062.0
Manipur,795002,2024,4,37,63682.0
Manipur,795001,2024,4,30,86113.0
Manipur,795010,2024,4,16,37456.0
Manipur,795128,2024,4,16,34233.0
Manipur,795133,2024,4,16,50252.0
Manipur,795116,2024,4,15,17506.0
Manipur,795130,2024,4,14,30530.0
Manipur,795149,2024,4,13,22023.0
Manipur,795113,2024,4,12,28312.0
Meghalaya,793001,2020,2,7,1252.0
Meghalaya,793101,2020,2,7,1591.0
Meghalaya,793119,2020,2,4,847.0
Meghalaya,793011,2020,2,4,924.0
Meghalaya,793160,2020,2,3,462.0
Meghalaya,793003,2020,2,3,595.0
Meghalaya,793210,2020,2,3,795.0
Meghalaya,793200,2020,2,2,462.0
Meghalaya,793012,2020,2,1,231.0
Meghalaya,793022,2020,2,1,238.0
Meghalaya,793210,2020,3,17,4534.0
Meghalaya,793001,2020,3,12,3049.0
Meghalaya,793004,2020,3,9,3376.0
Meghalaya,793022,2020,3,8,1381.0
Meghalaya,793002,2020,3,8,1862.0
Meghalaya,793200,2020,3,6,4284.0
Meghalaya,794104,2020,3,6,1194.0
Meghalaya,793101,2020,3,5,1290.0
Meghalaya,794001,2020,3,4,2023.0
Meghalaya,794111,2020,3,4,1964.0
Meghalaya,793002,2020,4,22,7928.0
Meghalaya,794105,2020,4,7,3987.0
Meghalaya,793019,2020,4,6,7101.0
Meghalaya,793001,2020,4,5,8726.0
Meghalaya,793210,2020,4,4,3792.0
Meghalaya,793113,2020,4,3,197.0
Meghalaya,793102,2020,4,3,1233.0
Meghalaya,793018,2020,4,3,2127.0
Meghalaya,794101,2020,4,3,526.0
Meghalaya,793007,2020,4,3,2103.0
Meghalaya,793001,2021,1,8,8874.0
Meghalaya,794105,2021,1,8,16898.0
Meghalaya,793210,2021,1,7,632.0
Meghalaya,793102,2021,1,7,8615.0
Meghalaya,794104,2021,1,7,6836.0
Meghalaya,793004,2021,1,5,12483.0
Meghalaya,793003,2021,1,5,8186.0
Meghalaya,794101,2021,1,5,5269.0
Meghalaya,793007,2021,1,5,2683.0
Meghalaya,793010,2021,1,4,8647.0
Meghalaya,793001,2021,2,16,18996.0
Meghalaya,793003,2021,2,10,11335.0
Meghalaya,794001,2021,2,9,11407.0
Meghalaya,794101,2021,2,9,4942.0
Meghalaya,793002,2021,2,8,6847.0
Meghalaya,794104,2021,2,7,4292.0
Meghalaya,793009,2021,2,7,11091.0
Meghalaya,793101,2021,2,6,4914.0
Meghalaya,793210,2021,2,6,3244.0
Meghalaya,794105,2021,2,5,4268.0
Meghalaya,793001,2021,3,19,25607.0
Meghalaya,793210,2021,3,12,6428.0
Meghalaya,793102,2021,3,8,29567.0
Meghalaya,793101,2021,3,8,14644.0
Meghalaya,793002,2021,3,7,6349.0
Meghalaya,794101,2021,3,7,10309.0
Meghalaya,794104,2021,3,7,5642.0
Meghalaya,794105,2021,3,7,3422.0
Meghalaya,794001,2021,3,5,3716.0
Meghalaya,793007,2021,3,5,1686.0
Meghalaya,793001,2021,4,42,68228.0
Meghalaya,793004,2021,4,22,26993.0
Meghalaya,793102,2021,4,19,41706.0
Meghalaya,793101,2021,4,18,32546.0
Meghalaya,793002,2021,4,13,18924.0
Meghalaya,794001,2021,4,12,21535.0
Meghalaya,793210,2021,4,11,16785.0
Meghalaya,793003,2021,4,10,49219.0
Meghalaya,794110,2021,4,10,9599.0
Meghalaya,794104,2021,4,8,16631.0
Meghalaya,793001,2022,1,42,126761.0
Meghalaya,793101,2022,1,35,63989.0
Meghalaya,794105,2022,1,22,47797.0
Meghalaya,794001,2022,1,17,46367.0
Meghalaya,794101,2022,1,15,36098.0
Meghalaya,794104,2022,1,14,23384.0
Meghalaya,794111,2022,1,14,36108.0
Meghalaya,793003,2022,1,13,29987.0
Meghalaya,793009,2022,1,13,13253.0
Meghalaya,793007,2022,1,12,26078.0
Meghalaya,793001,2022,2,54,73068.0
Meghalaya,793011,2022,2,24,41024.0
Meghalaya,793101,2022,2,24,45285.0
Meghalaya,794001,2022,2,22,59667.0
Meghalaya,794105,2022,2,21,51979.0
Meghalaya,793007,2022,2,20,40788.0
Meghalaya,793002,2022,2,19,32432.0
Meghalaya,793103,2022,2,19,25712.0
Meghalaya,794111,2022,2,13,31027.0
Meghalaya,793004,2022,2,12,22376.0
Meghalaya,793001,2022,3,93,129948.0
Meghalaya,794104,2022,3,77,127191.0
Meghalaya,794001,2022,3,41,97784.0
Meghalaya,793101,2022,3,29,45421.0
Meghalaya,793007,2022,3,28,41164.0
Meghalaya,793004,2022,3,25,44632.0
Meghalaya,794101,2022,3,24,45421.0
Meghalaya,794105,2022,3,22,28573.0
Meghalaya,793009,2022,3,21,57384.0
Meghalaya,793002,2022,3,20,32868.0
Meghalaya,793001,2022,4,76,136511.0
Meghalaya,793101,2022,4,52,62279.0
Meghalaya,794001,2022,4,43,87332.0
Meghalaya,793002,2022,4,40,76784.0
Meghalaya,794101,2022,4,31,73019.0
Meghalaya,793010,2022,4,26,40961.0
Meghalaya,793007,2022,4,26,55717.0
Meghalaya,793102,2022,4,26,42358.0
Meghalaya,794105,2022,4,23,26278.0
Meghalaya,793004,2022,4,22,35083.0
Meghalaya,793001,2023,1,55,95564.0
Meghalaya,793101,2023,1,42,66922.0
Meghalaya,794001,2023,1,38,102048.0
Meghalaya,793011,2023,1,31,77129.0
Meghalaya,794101,2023,1,29,87543.0
Meghalaya,793102,2023,1,26,59400.0
Meghalaya,794105,2023,1,24,50318.0
Meghalaya,793002,2023,1,24,42826.0
Meghalaya,794104,2023,1,21,37324.0
Meghalaya,793007,2023,1,19,41666.0
Meghalaya,793001,2023,2,78,117024.0
Meghalaya,794001,2023,2,44,105670.0
Meghalaya,793101,2023,2,41,65800.0
Meghalaya,794101,2023,2,38,90315.0
Meghalaya,793002,2023,2,37,41294.0
Meghalaya,794108,2023,2,37,78072.0
Meghalaya,793007,2023,2,33,59162.0
Meghalaya,794104,2023,2,31,47479.0
Meghalaya,794105,2023,2,29,41686.0
Meghalaya,793011,2023,2,23,40897.0
Meghalaya,793001,2023,3,71,118274.0
Meghalaya,794001,2023,3,63,131092.0
Meghalaya,793002,2023,3,48,91823.0
Meghalaya,794104,2023,3,42,78897.0
Meghalaya,794102,2023,3,40,104891.0
Meghalaya,793101,2023,3,37,58386.0
Meghalaya,794101,2023,3,37,94240.0
Meghalaya,794105,2023,3,36,62818.0
Meghalaya,793007,2023,3,33,45106.0
Meghalaya,794111,2023,3,29,116384.0
Meghalaya,793001,2023,4,72,142069.0
Meghalaya,794001,2023,4,63,171264.0
Meghalaya,793101,2023,4,62,111206.0
Meghalaya,794101,2023,4,46,135848.0
Meghalaya,793002,2023,4,44,103203.0
Meghalaya,794105,2023,4,35,62720.0
