State,Pincode,Year,Quarter,Transaction_count,Transaction_amount
Karnataka,577006,2021,4,10431197,18089444566.744785
Karnataka,560043,2021,4,10107378,12313741336.16619
Karnataka,560100,2021,4,9822558,10002413900.004595
Karnataka,560058,2021,4,9596609,12429055311.597095
Karnataka,560091,2021,4,9578828,13979225085.142822
Karnataka,560001,2022,1,224793308,308663371704.6546
Karnataka,560068,2022,1,20226669,22210300733.91461
Karnataka,560076,2022,1,13452682,14741542800.453161
Karnataka,560078,2022,1,13374224,16036043456.390444
Karnataka,560037,2022,1,11931962,13678730160.975933
Karnataka,577006,2022,1,11370123,19174843770.63567
Karnataka,560043,2022,1,11337710,13842727969.772015
Karnataka,560058,2022,1,10935539,14153604946.043581
Karnataka,560091,2022,1,10867507,15929339299.049034
Karnataka,560100,2022,1,10730328,11096723262.099945
Karnataka,560001,2022,2,271515853,367011500113.69904
Karnataka,560068,2022,2,24820949,27340065996.238598
Karnataka,560037,2022,2,17245624,20035875369.7892
Karnataka,560076,2022,2,16326880,18187152010.011505
Karnataka,560078,2022,2,15927103,19248644500.372673
Karnataka,577006,2022,2,14838722,23612509576.632107
Karnataka,560043,2022,2,13973514,17318945670.03331
Karnataka,560100,2022,2,13480485,14103989322.078636
Karnataka,560058,2022,2,12489370,16135291370.066357
Karnataka,560091,2022,2,12456422,18244954853.62682
Karnataka,560027,2022,3,160449902,217879670192.8064
Karnataka,560001,2022,3,43509658,59429627681.560135
Karnataka,560068,2022,3,26365682,28299556541.091118
Karnataka,560037,2022,3,19914683,22771848870.813103
Karnataka,560076,2022,3,17191585,18730781382.754765
Karnataka,560078,2022,3,16244679,19221979640.676033
Karnataka,560043,2022,3,14857948,18022775798.94892
Karnataka,560100,2022,3,14586151,14952745407.906017
Karnataka,560058,2022,3,12782193,15971693143.784006
Karnataka,560091,2022,3,12694300,17996548092.81006
Karnataka,560027,2022,4,290033166,383980424744.5664
Karnataka,560068,2022,4,28204959,29734037876.806923
Karnataka,560037,2022,4,21492132,24055964066.38382
Karnataka,560076,2022,4,18404903,19635399142.967796
Karnataka,560078,2022,4,17422425,20350512916.46483
Karnataka,560043,2022,4,16004053,19008365237.763973
Karnataka,560100,2022,4,15780250,15956292735.72114
Karnataka,560066,2022,4,13776420,14957685572.866879
Karnataka,560064,2022,4,13758871,17247779515.67107
Karnataka,560058,2022,4,13689115,16826143194.410742
Karnataka,560068,2023,1,48544078,49093973079.0
Karnataka,560037,2023,1,36487467,39147776972.0
Karnataka,560076,2023,1,31427375,31972479780.0
Karnataka,560078,2023,1,30074920,33530112337.0
Karnataka,560100,2023,1,27670041,26852310085.0
Karnataka,560043,2023,1,27613832,31447437376.0
Karnataka,560066,2023,1,24179923,25363777237.0
Karnataka,560058,2023,1,23602099,27651995187.0
Karnataka,560091,2023,1,23438848,31516415369.0
Karnataka,560064,2023,1,23358867,27955641778.0
Karnataka,560068,2023,2,54020876,54852308815.0
Karnataka,560037,2023,2,41049027,45095955882.0
Karnataka,560076,2023,2,34380780,35810435341.0
Karnataka,560078,2023,2,33172774,37560041959.0
Karnataka,560100,2023,2,31610913,30713650869.0
Karnataka,560043,2023,2,30642802,35503615061.0
Karnataka,560066,2023,2,27415672,29330142150.0
Karnataka,560103,2023,2,26178394,25330689008.0
Karnataka,560064,2023,2,26080542,31716840995.0
Karnataka,560091,2023,2,26009756,35041972735.0
Karnataka,560068,2023,3,62632584,61263877641.0
Karnataka,560037,2023,3,45865518,49216757881.0
Karnataka,560076,2023,3,39572187,39693662048.0
Karnataka,560078,2023,3,38275825,41125711463.0
Karnataka,560100,2023,3,36711660,34628577402.0
Karnataka,560043,2023,3,35299357,39380144641.0
Karnataka,560066,2023,3,31285250,32665312803.0
Karnataka,560091,2023,3,30154669,38221183631.0
Karnataka,560064,2023,3,29946359,35212622664.0
Karnataka,560058,2023,3,29881791,32945427292.0
Karnataka,560068,2023,4,63713816,62360639499.0
Karnataka,560037,2023,4,43844472,47520783905.0
Karnataka,560076,2023,4,40062218,40406677455.0
Karnataka,560078,2023,4,39399547,42452583912.0
Karnataka,560100,2023,4,37641570,35551238822.0
Karnataka,560043,2023,4,35964964,40016786734.0
Karnataka,560091,2023,4,32206819,40791633852.0
Karnataka,560064,2023,4,31921984,36993082715.0
Karnataka,560058,2023,4,31444364,34655123130.0
Karnataka,560066,2023,4,30934539,32646053845.0
Karnataka,560068,2024,1,65916906,63058218288.0
Karnataka,560037,2024,1,44437042,46789563898.0
Karnataka,560076,2024,1,40863256,40420178638.0
Karnataka,560078,2024,1,40535894,42657750513.0
Karnataka,560100,2024,1,39641140,36598122999.0
Karnataka,560043,2024,1,36607113,39932893850.0
Karnataka,560091,2024,1,34264073,42330853004.0
Karnataka,560058,2024,1,33914273,36270680850.0
Karnataka,560064,2024,1,33675259,38256990794.0
Karnataka,560066,2024,1,32398521,33373819246.0
Karnataka,560068,2024,2,69364986,66289367831.0
Karnataka,560037,2024,2,46776034,48880395601.0
Karnataka,560076,2024,2,42881778,42679317598.0
Karnataka,560078,2024,2,42529166,45410228491.0
Karnataka,560100,2024,2,42038339,38963844942.0
Karnataka,560043,2024,2,38748219,42191358803.0
Karnataka,560091,2024,2,36292065,45006523824.0
Karnataka,560064,2024,2,36279089,41124854184.0
Karnataka,560058,2024,2,35655246,38190402217.0
Karnataka,560066,2024,2,34690847,35507709244.0
Karnataka,560068,2024,3,63337647,60042061003.0
Karnataka,560100,2024,3,57890073,54596825856.0
Karnataka,560037,2024,3,50010832,51995620737.0
Karnataka,560066,2024,3,44823424,45681565757.0
Karnataka,560091,2024,3,41968774,50291790199.0
Karnataka,560076,2024,3,37964561,38131543683.0
Karnataka,560064,2024,3,35290763,40146557211.0
Karnataka,560103,2024,3,34923891,33282580976.0
Karnataka,560078,2024,3,32430620,34176256003.0
Karnataka,560077,2024,3,31834327,32133958273.0
Karnataka,560068,2024,4,63798364,60719442481.0
Karnataka,560100,2024,4,58873952,55139541256.0
Karnataka,560037,2024,4,48507070,50370682932.0
Karnataka,560066,2024,4,44494164,45074223595.0
Karnataka,560091,2024,4,43874662,52375757078.0
Karnataka,560076,2024,4,38220400,38566557850.0
Karnataka,560064,2024,4,37254521,41410315901.0
Karnataka,560103,2024,4,33945180,31913361380.0
Karnataka,560078,2024,4,33164749,34838408513.0
Karnataka,560077,2024,4,32707530,32872556299.0
Kerala,682035,2018,1,56906,81512699.9029796
Kerala,676517,2018,1,46257,56918286.759117536
Kerala,680001,2018,1,30183,43810849.98172692
Kerala,673020,2018,1,28246,37267431.17255093
Kerala,686001,2018,1,25369,35989345.34481089
Kerala,678001,2018,1,24581,36699052.64175586
Kerala,682042,2018,1,21871,32421507.426630277
Kerala,695014,2018,1,21835,38469517.55099669
Kerala,673585,2018,1,17972,23134345.383249465
Kerala,691001,2018,1,16447,24921038.44169031
Kerala,682035,2018,2,78839,161633712.1501858
Kerala,676517,2018,2,53515,88663445.2241711
Kerala,673020,2018,2,40292,75984073.30868506
Kerala,680001,2018,2,38451,72684138.14515224
Kerala,686001,2018,2,30333,57600105.62318556
Kerala,682042,2018,2,28431,47621370.06745951
Kerala,695014,2018,2,26794,57392012.69495672
Kerala,678001,2018,2,26636,49834603.16052181
Kerala,673585,2018,2,21014,39515052.757997066
Kerala,691001,2018,2,20473,41187534.790603206
Kerala,682035,2018,3,114548,186055914.09882063
Kerala,673020,2018,3,61657,95901141.02779779
Kerala,676517,2018,3,57721,93295318.12828793
Kerala,680001,2018,3,53939,93396010.97795437
Kerala,686001,2018,3,47124,72787206.89228892
Kerala,682042,2018,3,39219,66237424.89596899
Kerala,695014,2018,3,33399,76136372.13837826
Kerala,678001,2018,3,32261,52125275.7327912
Kerala,691001,2018,3,27473,53159544.16120797
Kerala,673585,2018,3,25681,39966721.109387964
Kerala,682035,2018,4,126832,231015924.25451952
Kerala,680001,2018,4,63889,123446719.39383575
Kerala,673020,2018,4,62141,112301882.73746695
Kerala,682042,2018,4,62060,97985135.07348408
Kerala,676517,2018,4,55922,94043155.73272653
Kerala,686001,2018,4,52019,98947983.66652015
Kerala,695014,2018,4,43232,95603468.56077115
Kerala,678001,2018,4,41581,80030451.72478761
Kerala,682024,2018,4,36223,67588797.02889231
Kerala,695001,2018,4,33334,68504440.65191163
Kerala,682035,2019,1,424794,698184963.1885434
Kerala,680001,2019,1,152326,253001832.07161877
Kerala,695014,2019,1,102836,182629210.02130088
Kerala,686001,2019,1,93725,150368503.77932933
Kerala,676517,2019,1,91865,130450854.57841897
Kerala,682042,2019,1,87940,125027977.15621427
Kerala,673020,2019,1,73381,100551145.09441414
Kerala,678001,2019,1,57653,96589420.36973214
Kerala,695581,2019,1,49868,76705656.96769725
Kerala,682024,2019,1,49330,86216550.48514281
Kerala,682035,2019,2,1095414,1915531173.7280126
Kerala,680001,2019,2,344201,614084436.4711778
Kerala,695014,2019,2,241274,432671232.8564364
Kerala,686001,2019,2,129126,243370487.30779082
Kerala,676517,2019,2,90823,152647787.92424476
Kerala,682042,2019,2,82406,127497766.92935768
Kerala,670017,2019,2,57524,117265001.45364532
Kerala,682024,2019,2,51192,92463807.4894591
Kerala,695001,2019,2,47985,92427227.06089757
Kerala,688012,2019,2,46891,84767048.55101582
Kerala,682035,2019,3,922736,2232586026.2426395
Kerala,680001,2019,3,269925,685319703.0242147
Kerala,695014,2019,3,219352,543773963.5856365
Kerala,686001,2019,3,122010,314500337.13725847
Kerala,682042,2019,3,121617,163274424.1497054
Kerala,682024,2019,3,76457,121592902.2597808
Kerala,695001,2019,3,75266,128367806.34467186
Kerala,676517,2019,3,69125,169120258.60498452
Kerala,695581,2019,3,66597,97078413.08417547
Kerala,682025,2019,3,66170,102983937.97379947
Kerala,682035,2019,4,1169059,2475669826.205605
Kerala,680001,2019,4,376442,854756957.5185084
Kerala,695014,2019,4,276115,606376650.3602734
Kerala,686001,2019,4,172682,404584685.81804526
Kerala,682042,2019,4,162826,227570183.31924766
Kerala,682016,2019,4,152224,309703730.02672434
Kerala,695001,2019,4,125570,221675071.93083
Kerala,682024,2019,4,100100,145416354.08496454
Kerala,695581,2019,4,92423,118886591.31371072
Kerala,682025,2019,4,92329,130539724.54745576
Kerala,682016,2020,1,1364356,2874455684.652919
Kerala,680001,2020,1,497689,1117395607.5644667
Kerala,682003,2020,1,421571,944514253.7696829
Kerala,695001,2020,1,363718,794855059.3254321
Kerala,682042,2020,1,359054,622312023.1150094
Kerala,673032,2020,1,341861,721176207.0807674
Kerala,682036,2020,1,227320,470520766.2242434
Kerala,686001,2020,1,220877,506120170.92763764
Kerala,682024,2020,1,117801,164795922.46555993
Kerala,695581,2020,1,111524,133843168.6482603
Kerala,682016,2020,2,1783976,4560849554.441608
Kerala,680001,2020,2,380483,1000017282.7133591
Kerala,682003,2020,2,255872,614649926.1720719
Kerala,695001,2020,2,242530,577245769.771527
Kerala,682036,2020,2,194815,457541254.44450635
Kerala,673032,2020,2,188347,455019619.74895096
Kerala,686001,2020,2,141765,390990529.12594193
Kerala,682042,2020,2,125297,205983157.9332561
Kerala,676504,2020,2,118227,266272942.52741966
Kerala,682038,2020,2,73188,141011603.52223673
Kerala,682016,2020,3,1781390,4453697066.566498
Kerala,682003,2020,3,640704,1612014283.7124972
Kerala,680001,2020,3,508929,1502501615.7469406
Kerala,673032,2020,3,276784,665919817.8057573
Kerala,676504,2020,3,260256,652353313.7491207
Kerala,686001,2020,3,210014,593347550.8452176
Kerala,691001,2020,3,175285,426945129.9104941
Kerala,682042,2020,3,165204,218212462.74966913
Kerala,695001,2020,3,162293,376286363.8690087
Kerala,682024,2020,3,124208,175719166.3823725
Kerala,682016,2020,4,1782552,3715184494.2862844
Kerala,682003,2020,4,661831,1417045188.1926427
Kerala,680001,2020,4,522431,1353324495.5291076
Kerala,673032,2020,4,345569,653148567.7994026
Kerala,682042,2020,4,318495,335094355.14334625
Kerala,682024,2020,4,295043,344493499.72119534
Kerala,676504,2020,4,288515,588994551.4905192
Kerala,682025,2020,4,243156,281190848.0585133
Kerala,695001,2020,4,242334,473317381.2414259
Kerala,682020,2020,4,228127,288083489.1507693
Kerala,682016,2021,1,4083761,6009560474.532877
Kerala,682003,2021,1,1444566,2261928517.210402
Kerala,680001,2021,1,1204345,2308949162.171064
Kerala,676504,2021,1,716927,1059483084.1743395
Kerala,673032,2021,1,700942,1059786486.5001254
Kerala,686001,2021,1,445178,778875578.6139554
Kerala,695001,2021,1,426500,788333934.2269999
Kerala,682042,2021,1,397188,406369035.08084226
Kerala,682024,2021,1,380649,397157582.78983474
Kerala,691001,2021,1,351230,655067359.0204828
Kerala,682016,2021,2,5021464,6942814062.7759
Kerala,682003,2021,2,1734880,2526827007.4252086
Kerala,680001,2021,2,1450332,2634779334.830291
Kerala,676504,2021,2,797106,1132559461.3820748
Kerala,673032,2021,2,719086,1159489238.655241
Kerala,686001,2021,2,558513,942365129.8799086
Kerala,695001,2021,2,464554,948105256.7308748
Kerala,691001,2021,2,394496,744530500.7858074
Kerala,682042,2021,2,364155,375682651.394161
Kerala,682036,2021,2,306976,405113745.20460993
Kerala,682016,2021,3,6568348,9071786449.891975
Kerala,682003,2021,3,2217365,3251612769.5628533
Kerala,680001,2021,3,1836735,3335249297.1182175
Kerala,676504,2021,3,1078881,1506288095.0652595
Kerala,673032,2021,3,1078867,1708928757.630698
Kerala,686001,2021,3,680014,1177241028.4055138
Kerala,695001,2021,3,631261,1256822408.339543
Kerala,682042,2021,3,512638,525900402.73725814
Kerala,691001,2021,3,508345,1029996244.6479121
Kerala,682024,2021,3,447797,486601759.08711857
Kerala,682016,2021,4,8930087,11255618548.128666
Kerala,682003,2021,4,2715548,3744658866.7402086
Kerala,680001,2021,4,2199213,3766168323.3930664
Kerala,676504,2021,4,1341706,1697783536.4031794
Kerala,673032,2021,4,1273522,1911121015.3320866
Kerala,686001,2021,4,832169,1380578481.4536495
Kerala,695001,2021,4,782037,1476373896.6673515
Kerala,682042,2021,4,691491,679531756.4620703
Kerala,691001,2021,4,622328,1310012684.394854
Kerala,682024,2021,4,620902,641748823.1239398
Kerala,682016,2022,1,10668279,13096227726.701626
Kerala,682003,2022,1,3301409,4429522355.564033
Kerala,680001,2022,1,2665641,4519430336.875703
Kerala,676504,2022,1,1593062,1955707695.502362
Kerala,673032,2022,1,1344633,2002683741.5081577
Kerala,686001,2022,1,963050,1567012323.1801991
Kerala,695001,2022,1,908269,1693134508.228512
Kerala,691001,2022,1,826505,1847627074.4818888
Kerala,682042,2022,1,771918,759319663.4586056
Kerala,682024,2022,1,678548,664616770.8666039
Kerala,682016,2022,2,11390739,13722939471.827314
Kerala,682003,2022,2,3622092,4805305309.972138
Kerala,680001,2022,2,3244043,5413950595.691341
Kerala,676504,2022,2,1814600,2163377399.202567
Kerala,673032,2022,2,1524291,2190726657.022115
Kerala,691001,2022,2,1135098,2536084631.5411034
Kerala,695001,2022,2,1038601,1921227555.036225
Kerala,686001,2022,2,984522,1616960748.5110626
Kerala,682042,2022,2,861613,830945898.5744267
Kerala,682024,2022,2,755024,780067399.5888613
Kerala,682036,2022,3,7957281,8882654528.604155
Kerala,682507,2022,3,6910583,8367756475.456255
Kerala,695001,2022,3,3499068,4575183661.374134
Kerala,680001,2022,3,2995750,4099707371.5068607
Kerala,691001,2022,3,2214879,3098616481.1014743
Kerala,686004,2022,3,1897865,2442229812.809392
Kerala,682016,2022,3,1712502,2107780839.3820448
Kerala,676517,2022,3,1234319,1617429170.7740812
Kerala,688012,2022,3,1032141,1149920056.2801034
Kerala,682024,2022,3,1006763,1042240369.7694283
Kerala,682507,2022,4,14935118,17212516875.185562
Kerala,680001,2022,4,6143263,7259678577.20892
Kerala,682036,2022,4,4799046,5241017648.418181
Kerala,695001,2022,4,2750149,3555910885.040967
Kerala,676517,2022,4,2211184,2729911478.978895
Kerala,686004,2022,4,2038003,2649881460.8716836
Kerala,691001,2022,4,1720848,2349449285.5586557
Kerala,688012,2022,4,1254680,1420437735.6304073
Kerala,678001,2022,4,1180594,1633522648.2639046
Kerala,682024,2022,4,1174630,1176204700.313783
Kerala,682042,2023,1,1406460,1246300827.0
Kerala,682024,2023,1,1320502,1265359511.0
Kerala,695001,2023,1,1072752,1292473703.0
Kerala,682025,2023,1,1036617,966346813.0
Kerala,673032,2023,1,980086,1153474681.0
Kerala,682020,2023,1,944558,935610909.0
Kerala,682032,2023,1,937990,851561055.0
Kerala,682035,2023,1,931317,1079680410.0
Kerala,673592,2023,1,862645,1231975363.0
Kerala,673602,2023,1,818767,856966202.0
Kerala,682042,2023,2,1422659,1296115290.0
Kerala,682024,2023,2,1357829,1355100270.0
Kerala,695001,2023,2,1140329,1359238695.0
Kerala,673032,2023,2,1048561,1251618516.0
Kerala,682025,2023,2,1038738,1041799572.0
Kerala,682020,2023,2,964931,981283026.0
Kerala,682035,2023,2,960566,1184461476.0
Kerala,673592,2023,2,944793,1389891484.0
Kerala,682032,2023,2,933355,890031888.0
Kerala,673004,2023,2,827975,1133055631.0
Kerala,682042,2023,3,1538629,1369963927.0
Kerala,682024,2023,3,1471017,1445136147.0
Kerala,695001,2023,3,1342423,1573034432.0
Kerala,682025,2023,3,1151614,1146573107.0
Kerala,682035,2023,3,1080265,1273121572.0
Kerala,682020,2023,3,1047084,1045534441.0
Kerala,673032,2023,3,1039598,1233374217.0
Kerala,673592,2023,3,1025842,1411278696.0
Kerala,682032,2023,3,1008867,943357080.0
Kerala,673004,2023,3,906437,1139547718.0
Kerala,682042,2023,4,1567433,1390447970.0
Kerala,682024,2023,4,1489692,1432784828.0
Kerala,695001,2023,4,1428109,1652255103.0
Kerala,682035,2023,4,1167647,1293877967.0
Kerala,682025,2023,4,1157076,1104188959.0
Kerala,673032,2023,4,1087404,1234981014.0
Kerala,673592,2023,4,1069074,1456561786.0
Kerala,682020,2023,4,1044063,1034350957.0
Kerala,682032,2023,4,1021387,965394547.0
Kerala,673004,2023,4,935226,1112255297.0
Kerala,682042,2024,1,1539135,1389699799.0
Kerala,682024,2024,1,1423929,1406726939.0
Kerala,695001,2024,1,1417269,1576124628.0
Kerala,682035,2024,1,1152168,1285961680.0
Kerala,682025,2024,1,1098629,1074881570.0
Kerala,673032,2024,1,1040620,1195452712.0
Kerala,682020,2024,1,1021011,1004322132.0
Kerala,673592,2024,1,992048,1376897224.0
Kerala,682032,2024,1,970737,935538857.0
Kerala,673602,2024,1,911870,955110674.0
Kerala,682042,2024,2,1552011,1417992869.0
Kerala,682024,2024,2,1490078,1491422854.0
Kerala,695001,2024,2,1452545,1631122757.0
Kerala,682035,2024,2,1201093,1346638193.0
Kerala,682025,2024,2,1136554,1119177324.0
Kerala,673032,2024,2,1132142,1285890462.0
Kerala,673592,2024,2,1103295,1540587210.0
Kerala,682020,2024,2,1067649,1073223676.0
Kerala,682032,2024,2,1009310,974888757.0
Kerala,673602,2024,2,983035,1016867800.0
Kerala,682024,2024,3,2186025,2131271690.0
Kerala,682025,2024,3,1618977,1516823012.0
Kerala,682030,2024,3,1493044,1390469988.0
Kerala,682017,2024,3,1400734,1361843373.0
Kerala,695001,2024,3,1265052,1377353803.0
Kerala,682019,2024,3,1161095,1120311151.0
Kerala,673592,2024,3,1151727,1534859541.0
Kerala,673001,2024,3,1047223,1097887551.0
Kerala,682020,2024,3,1044344,1042967360.0
Kerala,673008,2024,3,1028624,1059522224.0
Kerala,682024,2024,4,2238356,2178605843.0
Kerala,682025,2024,4,1641420,1525749060.0
Kerala,682030,2024,4,1529989,1430149529.0
